Tissue/Biosample,Biosample,Assays,Organ/Tissue,Sample Type,Life Stage,Collection,cCREs (.bed),cCREs (.bigBed),DNase Exp. ID,DNase File ID,DNase Z-scores,DNase Signal,ATAC Exp. ID,ATAC File ID,ATAC Z-scores,ATAC Signal,H3K4me3 Exp. ID,H3K4me3 File ID,H3K4me3 Z-scores,H3K4me3 Signal,H3K27ac Exp. ID,H3K27ac File ID,H3K27ac Z-scores,H3K27ac Signal,CTCF Exp. ID,CTCF File ID,CTCF Z-scores,CTCF Signal,ChromHMM States,Has RNA Seq
"Hindbrain, mixed sex embryo (15.5 days) strain B6NCrl C57BL/6","Hindbrain, mixed sex embryo (15.5 days) strain B6NCrl C57BL/6","ATAC,H3K4me3,H3K27ac",Brain,Tissue,Embryonic,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF730YNX_ENCFF285GQU.bed,https://downloads.wenglab.org/Registry-V4/ENCFF730YNX_ENCFF285GQU.bigBed,,,,,ENCSR662KNY,ENCFF311LZK,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR662KNY-ENCFF311LZK.tsv,,ENCSR335TVR,ENCFF730YNX,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR335TVR-ENCFF730YNX.tsv,,ENCSR066XFL,ENCFF285GQU,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR066XFL-ENCFF285GQU.tsv,,,,,,https://downloads.wenglab.org/Registry-V4/ENCFF914NTN.bigBed,yes
"Hindbrain, mixed sex embryo (16.5 days) strain B6NCrl C57BL/6","Hindbrain, mixed sex embryo (16.5 days) strain B6NCrl C57BL/6","ATAC,H3K4me3,H3K27ac",Brain,Tissue,Embryonic,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF196OVH_ENCFF744UYH.bed,https://downloads.wenglab.org/Registry-V4/ENCFF196OVH_ENCFF744UYH.bigBed,,,,,ENCSR623GSD,ENCFF905LYI,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR623GSD-ENCFF905LYI.tsv,,ENCSR110TIW,ENCFF196OVH,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR110TIW-ENCFF196OVH.tsv,,ENCSR797EYS,ENCFF744UYH,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR797EYS-ENCFF744UYH.tsv,,,,,,https://downloads.wenglab.org/Registry-V4/ENCFF477BPV.bigBed,yes
"Midbrain, mixed sex embryo (12.5 days) strain B6NCrl C57BL/6","Midbrain, mixed sex embryo (12.5 days) strain B6NCrl C57BL/6","ATAC,H3K4me3,H3K27ac",Brain,Tissue,Embryonic,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF583YJS_ENCFF998IDD.bed,https://downloads.wenglab.org/Registry-V4/ENCFF583YJS_ENCFF998IDD.bigBed,,,,,ENCSR154BXN,ENCFF026NGX,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR154BXN-ENCFF026NGX.tsv,,ENCSR554TSO,ENCFF583YJS,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR554TSO-ENCFF583YJS.tsv,,ENCSR252ONR,ENCFF998IDD,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR252ONR-ENCFF998IDD.tsv,,,,,,https://downloads.wenglab.org/Registry-V4/ENCFF282FQP.bigBed,yes
"Midbrain, mixed sex embryo (13.5 days) strain B6NCrl C57BL/6","Midbrain, mixed sex embryo (13.5 days) strain B6NCrl C57BL/6","ATAC,H3K4me3,H3K27ac",Brain,Tissue,Embryonic,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF375SNP_ENCFF445IKJ.bed,https://downloads.wenglab.org/Registry-V4/ENCFF375SNP_ENCFF445IKJ.bigBed,,,,,ENCSR819QOJ,ENCFF783ENY,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR819QOJ-ENCFF783ENY.tsv,,ENCSR167ZGV,ENCFF375SNP,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR167ZGV-ENCFF375SNP.tsv,,ENCSR671NSS,ENCFF445IKJ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR671NSS-ENCFF445IKJ.tsv,,,,,,https://downloads.wenglab.org/Registry-V4/ENCFF351TMU.bigBed,yes
"Midbrain, mixed sex embryo (15.5 days) strain B6NCrl C57BL/6","Midbrain, mixed sex embryo (15.5 days) strain B6NCrl C57BL/6","ATAC,H3K4me3,H3K27ac",Brain,Tissue,Embryonic,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF133YIG_ENCFF209UET.bed,https://downloads.wenglab.org/Registry-V4/ENCFF133YIG_ENCFF209UET.bigBed,,,,,ENCSR468GUI,ENCFF038YWD,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR468GUI-ENCFF038YWD.tsv,,ENCSR486MHP,ENCFF133YIG,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR486MHP-ENCFF133YIG.tsv,,ENCSR428GHF,ENCFF209UET,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR428GHF-ENCFF209UET.tsv,,,,,,https://downloads.wenglab.org/Registry-V4/ENCFF341SSS.bigBed,yes
"Midbrain, mixed sex embryo (16.5 days) strain B6NCrl C57BL/6","Midbrain, mixed sex embryo (16.5 days) strain B6NCrl C57BL/6","ATAC,H3K4me3,H3K27ac",Brain,Tissue,Embryonic,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF657KZB_ENCFF556QIL.bed,https://downloads.wenglab.org/Registry-V4/ENCFF657KZB_ENCFF556QIL.bigBed,,,,,ENCSR096JCC,ENCFF775ZBP,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR096JCC-ENCFF775ZBP.tsv,,ENCSR637CCT,ENCFF657KZB,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR637CCT-ENCFF657KZB.tsv,,ENCSR553IWV,ENCFF556QIL,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR553IWV-ENCFF556QIL.tsv,,,,,,https://downloads.wenglab.org/Registry-V4/ENCFF125ZWX.bigBed,yes
"Olfactory bulb, male adult (2 months) strain B6NCrl C57BL/6","Olfactory bulb, male adult (2 months) strain B6NCrl C57BL/6","H3K4me3,H3K27ac,CTCF",Brain,Tissue,Adult,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF210QSK_ENCFF232DFR_ENCFF410DRE.bed,https://downloads.wenglab.org/Registry-V4/ENCFF210QSK_ENCFF232DFR_ENCFF410DRE.bigBed,,,,,,,,,ENCSR000CDS,ENCFF210QSK,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CDS-ENCFF210QSK.tsv,,ENCSR000CCE,ENCFF232DFR,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CCE-ENCFF232DFR.tsv,,ENCSR000CDX,ENCFF410DRE,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CDX-ENCFF410DRE.tsv,,,no
Breast,,,,,,,"https://downloads.wenglab.org/breast.noccl.cCREs.bed,https://downloads.wenglab.org/breast.all.cCREs.bed",,,,,,,,,,,,,,,,,,,,,,,no
"3134, strain 3134 RIII","3134, strain 3134 RIII",DNase,Breast,Cell line,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF587VZL.bed,https://downloads.wenglab.org/Registry-V4/ENCFF587VZL.bigBed,ENCSR000CMJ,ENCFF587VZL,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CMJ-ENCFF587VZL.tsv,,,,,,,,,,,,,,,,,,,no
Connective tissue,,,,,,,"https://downloads.wenglab.org/connective_tissue.noccl.cCREs.bed,https://downloads.wenglab.org/connective_tissue.all.cCREs.bed",,,,,,,,,,,,,,,,,,,,,,,no
"3T3-L1, strain C57BL/6J C57BL/6","3T3-L1, strain C57BL/6J C57BL/6",DNase,Connective tissue,Cell line,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF961CBL.bed,https://downloads.wenglab.org/Registry-V4/ENCFF961CBL.bigBed,ENCSR687EAW,ENCFF961CBL,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR687EAW-ENCFF961CBL.tsv,,,,,,,,,,,,,,,,,,,no
"Adipocyte, strain C57BL/6J C57BL/6","Adipocyte, strain C57BL/6J C57BL/6",DNase,Connective tissue,In vitro differentiated cells,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF512NWW.bed,https://downloads.wenglab.org/Registry-V4/ENCFF512NWW.bigBed,ENCSR998KYQ,ENCFF512NWW,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR998KYQ-ENCFF512NWW.tsv,,,,,,,,,,,,,,,,,,,no
"Fibroblast of lung, male adult (2 months) strain C57BL/6J C57BL/6","Fibroblast of lung, male adult (2 months) strain C57BL/6J C57BL/6",DNase,Connective tissue,Primary cell,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF145XZO.bed,https://downloads.wenglab.org/Registry-V4/ENCFF145XZO.bigBed,ENCSR000CNA,ENCFF145XZO,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CNA-ENCFF145XZO.tsv,,,,,,,,,,,,,,,,,,,no
"NIH3T3, strain NIH3T3 NIH/Swiss","NIH3T3, strain NIH3T3 NIH/Swiss",DNase,Connective tissue,Cell line,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF268ZOH.bed,https://downloads.wenglab.org/Registry-V4/ENCFF268ZOH.bigBed,ENCSR000CNS,ENCFF268ZOH,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CNS-ENCFF268ZOH.tsv,,,,,,,,,,,,,,,,,,,no
"Patski, strain Patski M.spretus x C57BL/6J","Patski, strain Patski M.spretus x C57BL/6J",DNase,Connective tissue,Cell line,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF524NPW.bed,https://downloads.wenglab.org/Registry-V4/ENCFF524NPW.bigBed,ENCSR000CNT,ENCFF524NPW,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CNT-ENCFF524NPW.tsv,,,,,,,,,,,,,,,,,,,no
"Embryonic fibroblast, male embryo (13.5 weeks) strain C57BL/6J C57BL/6","Embryonic fibroblast, male embryo (13.5 weeks) strain C57BL/6J C57BL/6","H3K4me3,H3K27ac,CTCF",Connective tissue,Primary cell,Embryonic,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF531TGE_ENCFF525AAL_ENCFF382VSH.bed,https://downloads.wenglab.org/Registry-V4/ENCFF531TGE_ENCFF525AAL_ENCFF382VSH.bigBed,,,,,,,,,ENCSR000CBA,ENCFF531TGE,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CBA-ENCFF531TGE.tsv,,ENCSR000CDI,ENCFF525AAL,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CDI-ENCFF525AAL.tsv,,ENCSR000CBW,ENCFF382VSH,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CBW-ENCFF382VSH.tsv,,,no
Embryo,,,,,,,https://downloads.wenglab.org/embryo.noccl.cCREs.bed,,,,,,,,,,,,,,,,,,,,,,,no
"Embryo, male embryo (11.5 days) CD-1 depleted in head","Embryo, male embryo (11.5 days) CD-1 depleted in head",DNase,Embryo,Tissue,Embryonic,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF471MZE.bed,https://downloads.wenglab.org/Registry-V4/ENCFF471MZE.bigBed,ENCSR000CND,ENCFF471MZE,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CND-ENCFF471MZE.tsv,,,,,,,,,,,,,,,,,,,no
"Forelimb bud, male embryo (11.5 days) CD-1","Forelimb bud, male embryo (11.5 days) CD-1",DNase,Embryo,Tissue,Embryonic,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF300RLK.bed,https://downloads.wenglab.org/Registry-V4/ENCFF300RLK.bigBed,ENCSR000CNB,ENCFF300RLK,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CNB-ENCFF300RLK.tsv,,,,,,,,,,,,,,,,,,,no
"G1E, 129","G1E, 129","DNase,H3K4me3,CTCF",Embryo,Cell line,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF194EIJ_ENCFF938WRU_ENCFF177LVD.bed,https://downloads.wenglab.org/Registry-V4/ENCFF194EIJ_ENCFF938WRU_ENCFF177LVD.bigBed,ENCSR000CHP,ENCFF194EIJ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CHP-ENCFF194EIJ.tsv,,,,,,ENCSR000DIX,ENCFF938WRU,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000DIX-ENCFF938WRU.tsv,,,,,,ENCSR000DIS,ENCFF177LVD,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000DIS-ENCFF177LVD.tsv,,,no
"G1E-ER4, treated with 10 nM 17β-estradiol for 24 hours 129","G1E-ER4, treated with 10 nM 17β-estradiol for 24 hours 129","DNase,H3K4me3,CTCF",Embryo,Cell line,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF389ASD_ENCFF492ZFK_ENCFF161GRG.bed,https://downloads.wenglab.org/Registry-V4/ENCFF389ASD_ENCFF492ZFK_ENCFF161GRG.bigBed,ENCSR000CHQ,ENCFF389ASD,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CHQ-ENCFF389ASD.tsv,,,,,,ENCSR000DIW,ENCFF492ZFK,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000DIW-ENCFF492ZFK.tsv,,,,,,ENCSR000DIR,ENCFF161GRG,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000DIR-ENCFF161GRG.tsv,,,no
"Hindlimb bud, male embryo (11.5 days) CD-1","Hindlimb bud, male embryo (11.5 days) CD-1",DNase,Embryo,Tissue,Embryonic,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF777JLL.bed,https://downloads.wenglab.org/Registry-V4/ENCFF777JLL.bigBed,ENCSR000CNF,ENCFF777JLL,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CNF-ENCFF777JLL.tsv,,,,,,,,,,,,,,,,,,,no
"Mesoderm, male embryo (11.5 days) CD-1","Mesoderm, male embryo (11.5 days) CD-1",DNase,Embryo,Tissue,Embryonic,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF617QIH.bed,https://downloads.wenglab.org/Registry-V4/ENCFF617QIH.bigBed,ENCSR000CNO,ENCFF617QIH,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CNO-ENCFF617QIH.tsv,,,,,,,,,,,,,,,,,,,no
"ES-E14, strain 129/Ola 129","ES-E14, strain 129/Ola 129","DNase,H3K4me3,H3K27ac",Embryo,Cell line,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF672DJH_ENCFF806NDV_ENCFF163SBS.bed,https://downloads.wenglab.org/Registry-V4/ENCFF672DJH_ENCFF806NDV_ENCFF163SBS.bigBed,ENCSR000CMW,ENCFF672DJH,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CMW-ENCFF672DJH.tsv,,,,,,ENCSR000CGO,ENCFF806NDV,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CGO-ENCFF806NDV.tsv,,ENCSR000CGQ,ENCFF163SBS,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CGQ-ENCFF163SBS.tsv,,,,,,,no
"ZHBTc4, strain 129/Ola 129","ZHBTc4, strain 129/Ola 129",DNase,Embryo,Cell line,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF473LRF.bed,https://downloads.wenglab.org/Registry-V4/ENCFF473LRF.bigBed,ENCSR000COH,ENCFF473LRF,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000COH-ENCFF473LRF.tsv,,,,,,,,,,,,,,,,,,,no
"ZHBTc4, treated with 100 ng/mL doxycycline hyclate for 24 hours strain 129/Ola 129","ZHBTc4, treated with 100 ng/mL doxycycline hyclate for 24 hours strain 129/Ola 129",DNase,Embryo,Cell line,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF471ULZ.bed,https://downloads.wenglab.org/Registry-V4/ENCFF471ULZ.bigBed,ENCSR000COI,ENCFF471ULZ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000COI-ENCFF471ULZ.tsv,,,,,,,,,,,,,,,,,,,no
"ZHBTc4, treated with 100 ng/mL doxycycline hyclate for 6 hours strain 129/Ola 129","ZHBTc4, treated with 100 ng/mL doxycycline hyclate for 6 hours strain 129/Ola 129",DNase,Embryo,Cell line,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF493KRV.bed,https://downloads.wenglab.org/Registry-V4/ENCFF493KRV.bigBed,ENCSR000COJ,ENCFF493KRV,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000COJ-ENCFF493KRV.tsv,,,,,,,,,,,,,,,,,,,no
"ES-CJ7, strain 129S1/SvImJ 129","ES-CJ7, strain 129S1/SvImJ 129",DNase,Embryo,Cell line,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF119QSY.bed,https://downloads.wenglab.org/Registry-V4/ENCFF119QSY.bigBed,ENCSR000CMV,ENCFF119QSY,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CMV-ENCFF119QSY.tsv,,,,,,,,,,,,,,,,,,,no
"WW6, strain ~20% C57/B6J (MGI.D:C57BL), ~75% 129/Sv (MGI.D:129) and ~5% SJL strains (MGI.D:SJL) mixed","WW6, strain ~20% C57/B6J (MGI.D:C57BL), ~75% 129/Sv (MGI.D:129) and ~5% SJL strains (MGI.D:SJL) mixed",DNase,Embryo,Cell line,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF861QHS.bed,https://downloads.wenglab.org/Registry-V4/ENCFF861QHS.bigBed,ENCSR000CMX,ENCFF861QHS,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CMX-ENCFF861QHS.tsv,,,,,,,,,,,,,,,,,,,no
"WW6, strain ~20% C57/B6J (MGI.D:C57BL), ~75% 129/Sv (MGI.D:129) and ~5% SJL strains (MGI.D:SJL) mixed genetically modified (knockout) using homologous recombination targeting M. musculus Hist1h1c, genetically modified (knockout) using homologous recombination targeting M. musculus Hist1h1d, genetically modified (knockout) using homologous recombination targeting M. musculus Hist1h1e","WW6, strain ~20% C57/B6J (MGI.D:C57BL), ~75% 129/Sv (MGI.D:129) and ~5% SJL strains (MGI.D:SJL) mixed genetically modified (knockout) using homologous recombination targeting M. musculus Hist1h1c, genetically modified (knockout) using homologous recombination targeting M. musculus Hist1h1d, genetically modified (knockout) using homologous recombination targeting M. musculus Hist1h1e",DNase,Embryo,Cell line,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF644NCL.bed,https://downloads.wenglab.org/Registry-V4/ENCFF644NCL.bigBed,ENCSR000CMY,ENCFF644NCL,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CMY-ENCFF644NCL.tsv,,,,,,,,,,,,,,,,,,,no
"Embryonic facial prominence, mixed sex embryo (10.5 days) strain B6NCrl C57BL/6","Embryonic facial prominence, mixed sex embryo (10.5 days) strain B6NCrl C57BL/6","DNase,H3K4me3,H3K27ac",Embryo,Tissue,Embryonic,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF249HFH_ENCFF471TGR_ENCFF320ULD.bed,https://downloads.wenglab.org/Registry-V4/ENCFF249HFH_ENCFF471TGR_ENCFF320ULD.bigBed,ENCSR775YJL,ENCFF249HFH,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR775YJL-ENCFF249HFH.tsv,,,,,,ENCSR765JWZ,ENCFF471TGR,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR765JWZ-ENCFF471TGR.tsv,,ENCSR151APL,ENCFF320ULD,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR151APL-ENCFF320ULD.tsv,,,,,,,yes
"Embryonic facial prominence, mixed sex embryo (11.5 days) strain B6NCrl C57BL/6","Embryonic facial prominence, mixed sex embryo (11.5 days) strain B6NCrl C57BL/6","DNase,ATAC,H3K4me3,H3K27ac",Embryo,Tissue,Embryonic,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF134SHQ_ENCFF119AEQ_ENCFF465JSZ.bed,https://downloads.wenglab.org/Registry-V4/ENCFF134SHQ_ENCFF119AEQ_ENCFF465JSZ.bigBed,ENCSR196VDE,ENCFF134SHQ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR196VDE-ENCFF134SHQ.tsv,,ENCSR150RMQ,ENCFF842JPB,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR150RMQ-ENCFF842JPB.tsv,,ENCSR320CCJ,ENCFF119AEQ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR320CCJ-ENCFF119AEQ.tsv,,ENCSR401GRX,ENCFF465JSZ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR401GRX-ENCFF465JSZ.tsv,,,,,,https://downloads.wenglab.org/Registry-V4/ENCFF993CLW.bigBed,yes
"Embryonic facial prominence, mixed sex embryo (14.5 days) strain B6NTac;B6NCrl/Lap C57BL/6","Embryonic facial prominence, mixed sex embryo (14.5 days) strain B6NTac;B6NCrl/Lap C57BL/6","DNase,ATAC,H3K4me3,H3K27ac",Embryo,Tissue,Embryonic,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF120FLV_ENCFF968OKH_ENCFF977HEX.bed,https://downloads.wenglab.org/Registry-V4/ENCFF120FLV_ENCFF968OKH_ENCFF977HEX.bigBed,ENCSR959HKR,ENCFF120FLV,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR959HKR-ENCFF120FLV.tsv,,ENCSR876SYO,ENCFF842ISQ,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR876SYO-ENCFF842ISQ.tsv,,ENCSR059LYY,ENCFF968OKH,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR059LYY-ENCFF968OKH.tsv,,ENCSR481SGM,ENCFF977HEX,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR481SGM-ENCFF977HEX.tsv,,,,,,https://downloads.wenglab.org/Registry-V4/ENCFF579GAU.bigBed,yes
"Embryo, mixed sex embryo (10.5 days) strain B6NCrl C57BL/6","Embryo, mixed sex embryo (10.5 days) strain B6NCrl C57BL/6",DNase,Embryo,Tissue,Embryonic,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF772NFM.bed,https://downloads.wenglab.org/Registry-V4/ENCFF772NFM.bigBed,ENCSR172RHR,ENCFF772NFM,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR172RHR-ENCFF772NFM.tsv,,,,,,,,,,,,,,,,,,,no
"Embryo, mixed sex embryo (10 days) strain B6NCrl C57BL/6","Embryo, mixed sex embryo (10 days) strain B6NCrl C57BL/6",DNase,Embryo,Tissue,Embryonic,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF689LNL.bed,https://downloads.wenglab.org/Registry-V4/ENCFF689LNL.bigBed,ENCSR723IXU,ENCFF689LNL,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR723IXU-ENCFF689LNL.tsv,,,,,,,,,,,,,,,,,,,no
"Embryo, mixed sex embryo (11 days) strain B6NCrl C57BL/6","Embryo, mixed sex embryo (11 days) strain B6NCrl C57BL/6",DNase,Embryo,Tissue,Embryonic,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF357LDL.bed,https://downloads.wenglab.org/Registry-V4/ENCFF357LDL.bigBed,ENCSR774TQO,ENCFF357LDL,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR774TQO-ENCFF357LDL.tsv,,,,,,,,,,,,,,,,,,,no
"Embryo, mixed sex embryo (9.5 days) strain B6NCrl C57BL/6","Embryo, mixed sex embryo (9.5 days) strain B6NCrl C57BL/6",DNase,Embryo,Tissue,Embryonic,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF782XTC.bed,https://downloads.wenglab.org/Registry-V4/ENCFF782XTC.bigBed,ENCSR687JCD,ENCFF782XTC,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR687JCD-ENCFF782XTC.tsv,,,,,,,,,,,,,,,,,,,no
"R1, strain C57BL/6J C57BL/6","R1, strain C57BL/6J C57BL/6",DNase,Embryo,Cell line,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF628POS.bed,https://downloads.wenglab.org/Registry-V4/ENCFF628POS.bigBed,ENCSR319PWR,ENCFF628POS,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR319PWR-ENCFF628POS.tsv,,,,,,,,,,,,,,,,,,,no
"ZHBTc4, treated with 100 ng/mL doxycycline hyclate for 96 hours strain B6NCrl C57BL/6","ZHBTc4, treated with 100 ng/mL doxycycline hyclate for 96 hours strain B6NCrl C57BL/6",DNase,Embryo,Cell line,Adult,Partial,https://downloads.wenglab.org/Registry-V4/ENCFF591ULD.bed,https://downloads.wenglab.org/Registry-V4/ENCFF591ULD.bigBed,ENCSR434TGY,ENCFF591ULD,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR434TGY-ENCFF591ULD.tsv,,,,,,,,,,,,,,,,,,,no
"E14TG2a.4, strain 129/Ola 129","E14TG2a.4, strain 129/Ola 129","H3K4me3,CTCF",Embryo,Cell line,Adult,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF359BQV_ENCFF263TYL.bed,https://downloads.wenglab.org/Registry-V4/ENCFF359BQV_ENCFF263TYL.bigBed,,,,,,,,,ENCSR212KGS,ENCFF359BQV,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR212KGS-ENCFF359BQV.tsv,,,,,,ENCSR362VNF,ENCFF263TYL,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR362VNF-ENCFF263TYL.tsv,,,no
"ES-Bruce4, strain Bruce4 C57BL/6","ES-Bruce4, strain Bruce4 C57BL/6","H3K4me3,H3K27ac,CTCF",Embryo,Cell line,Adult,Ancillary,https://downloads.wenglab.org/Registry-V4/ENCFF397UZX_ENCFF610BPO_ENCFF339GSH.bed,https://downloads.wenglab.org/Registry-V4/ENCFF397UZX_ENCFF610BPO_ENCFF339GSH.bigBed,,,,,,,,,ENCSR000CBG,ENCFF397UZX,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CBG-ENCFF397UZX.tsv,,ENCSR000CDE,ENCFF610BPO,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CDE-ENCFF610BPO.tsv,,ENCSR000CCB,ENCFF339GSH,https://downloads.wenglab.org/Registry-V4/SCREEN/Signal-Files/ENCSR000CCB-ENCFF339GSH.tsv,,,no
